co_cnes,resultado
2258897,39455239697206586511897471180120610571436503407643446275224357528369751562996629334879591940103770870906880000000000000000000
2258900,39455239697206586511897471180120610571436503407643446275224357528369751562996629334879591940103770870906880000000000000000000
2258919,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2259354,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2260255,5797126020747367985879734231578109105412357244731625958745865049716390179693892056256184534249745940480000000000000000000
2260441,71569457046263802294811533723186532165584657342365752577109445058227039255480148842668944867280814080000000000000000000
2260972,5797126020747367985879734231578109105412357244731625958745865049716390179693892056256184534249745940480000000000000000000
2261235,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261251,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261286,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261316,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261324,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261359,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261367,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261375,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261383,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261391,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261405,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261413,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2261510,3314240134565353266999387579130131288000666286242049487118846032383059131291716864129885722968716753156177920000000000000000000
2261715,3314240134565353266999387579130131288000666286242049487118846032383059131291716864129885722968716753156177920000000000000000000
2261871,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2262282,894618213078297528685144171539831652069808216779571907213868063227837990693501860533361810841010176000000000000000000
2265451,71569457046263802294811533723186532165584657342365752577109445058227039255480148842668944867280814080000000000000000000
2265478,71569457046263802294811533723186532165584657342365752577109445058227039255480148842668944867280814080000000000000000000
2265613,281710411438055027694947944226061159480056634330574206405101912752560026159795933451040286452340924018275123200000000000000000000
2265931,5797126020747367985879734231578109105412357244731625958745865049716390179693892056256184534249745940480000000000000000000
2266067,39455239697206586511897471180120610571436503407643446275224357528369751562996629334879591940103770870906880000000000000000000
2266075,39455239697206586511897471180120610571436503407643446275224357528369751562996629334879591940103770870906880000000000000000000
2266083,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2266113,39455239697206586511897471180120610571436503407643446275224357528369751562996629334879591940103770870906880000000000000000000
2266164,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2266199,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2266210,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2266245,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2266253,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2266296,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2266318,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2266342,5797126020747367985879734231578109105412357244731625958745865049716390179693892056256184534249745940480000000000000000000
2266350,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2266369,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2266377,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2266393,475364333701284174842138206989404946643813294067993328617160934076743994734899148613007131808479167119360000000000000000000
2299445,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2299534,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2299623,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2299658,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2299666,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2299682,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2299690,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2299704,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2299739,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2299860,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2299879,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2299895,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2299909,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2299917,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2299941,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2300176,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2300192,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2300230,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300257,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300281,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300338,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300346,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300362,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2300397,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2300400,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300419,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300567,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300621,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2300656,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2300664,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2300699,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300702,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300710,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300729,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2300737,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2300745,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2300753,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2300990,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2301776,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2301792,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2301806,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2301822,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2301954,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2301962,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2301970,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2301997,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2302012,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2302020,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2302047,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2302055,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2302128,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2302136,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2302144,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2302276,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2302292,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2302314,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2302322,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2302519,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2302632,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2302640,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2302659,11324281178206297831457521158732046228731749579488251990048962825668835325234200766245086213177344000000000000000000
2302667,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2302675,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2302683,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2302691,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2302756,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000
2302799,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2302837,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2302845,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2302888,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2302896,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2302918,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2302926,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2302934,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2302985,145183092028285869634070784086308284983740379224208358846781574688061991349156420080065207861248000000000000000000
2303000,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2303078,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2303094,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2303221,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2303248,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2303256,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2303264,330788544151938641225953028221253782145683251820934971170611926835411235700971565459250872320000000000000000
2303280,24809140811395398091946477116594033660926243886570122837795894512655842677572867409443815424000000000000000000
